datei,name,fehler_prozent,begruendung
harmonics/noaa/harmonics_noaa_amtt.txt,"Antigonish Harbour, Canada",7.4,"An der Tafel Antigonish Harbour: 7.4 % des Hubs von 1.23 m gegen 1.1 % von ""Antigonish Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1954 m entfernt. Faktor 6.8, Kurvenabweichung 16 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Octopus Islands, British Columbia, Canada",2.3,"An der Tafel Octopus Islands: 2.3 % des Hubs von 4.03 m gegen 0.3 % von ""Octopus Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.8, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cape Saint James, British Columbia, Canada",2.1,"An der Tafel Cape St. James: 2.1 % des Hubs von 4.27 m gegen 0.3 % von ""Cape St. James, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.8, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Fredericton, New Brunswick, Canada",11.5,"An der Tafel Fredericton: 11.5 % des Hubs von 1.15 m gegen 1.7 % von ""Fredericton, New Brunswick, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 6.7, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Gorge Harbour, British Columbia, Canada",3.9,"An der Tafel Gorge Harbour: 3.9 % des Hubs von 5.35 m gegen 0.6 % von ""Gorge Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.7, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hunt Inlet, British Columbia, Canada",1.3,"An der Tafel Hunt Inlet: 1.3 % des Hubs von 6.80 m gegen 0.2 % von ""Hunt Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Fort Ross, Nunavut, Canada",4.1,"An der Tafel Fort Ross: 4.1 % des Hubs von 2.69 m gegen 0.6 % von ""Fort Ross, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.7, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Baie des Moutons, Québec, Canada",1.8,"An der Tafel Baie des Moutons: 1.8 % des Hubs von 2.04 m gegen 0.3 % von ""Baie des Moutons, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.7, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port-Cartier, Québec, Canada",1.8,"An der Tafel Port-Cartier: 1.8 % des Hubs von 3.39 m gegen 0.3 % von ""Port-Cartier, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.7, Kurvenabweichung 2 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Lunenburg, Canada",4.4,"An der Tafel Lunenburg: 4.4 % des Hubs von 2.11 m gegen 0.7 % von ""Lunenburg, Nova Scotia (2), Canada"" (harmonics-2004-06-14_mod.txt), 1228 m entfernt. Faktor 6.7, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Akreavenek Island, Nunavut, Canada",1.8,"An der Tafel Akreavenek Island: 1.8 % des Hubs von 4.41 m gegen 0.3 % von ""Akreavenek Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 1 m entfernt. Faktor 6.6, Kurvenabweichung 4 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Cape Cliff, Nova Scotia, Canada",7.2,"An der Tafel Cape Cliff: 7.2 % des Hubs von 2.98 m gegen 1.1 % von ""Cape Cliff, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 142 m entfernt. Faktor 6.6, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lowe Inlet, British Columbia, Canada",1.5,"An der Tafel Lowe Inlet: 1.5 % des Hubs von 6.08 m gegen 0.2 % von ""Lowe Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 2 m entfernt. Faktor 6.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Koluktoo Bay, Nunavut, Canada",2.4,"An der Tafel Koluktoo Bay: 2.4 % des Hubs von 2.43 m gegen 0.4 % von ""Koluktoo Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Saunders, Newfoundland, Canada",1.0,"An der Tafel Port Saunders: 1.0 % des Hubs von 2.07 m gegen 0.2 % von ""Port Saunders, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Florence Cove, British Columbia, Canada",2.2,"An der Tafel Florence Cove: 2.2 % des Hubs von 5.20 m gegen 0.3 % von ""Florence Cove, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.5, Kurvenabweichung 1 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Barrington Passage, Canada",4.5,"An der Tafel Barrington Passage: 4.5 % des Hubs von 2.39 m gegen 0.7 % von ""Barrington Passage, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1032 m entfernt. Faktor 6.5, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Baie-Johan-Beetz, Québec, Canada",3.2,"An der Tafel Baie-Johan-Beetz: 3.2 % des Hubs von 1.80 m gegen 0.5 % von ""Baie-Johan-Beetz, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.5, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Port Marnham, Labrador, Canada",1.3,"An der Tafel Port Marnham: 1.3 % des Hubs von 1.43 m gegen 0.2 % von ""Port Marnham, Labrador, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 6.5, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cap Chat, Québec, Canada",1.7,"An der Tafel Cap-Chat: 1.7 % des Hubs von 3.24 m gegen 0.3 % von ""Cap-Chat, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Mermaid Bay, British Columbia, Canada",1.9,"An der Tafel Mermaid Bay: 1.9 % des Hubs von 4.19 m gegen 0.3 % von ""Mermaid Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.4, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Brooksby Point, British Columbia, Canada",1.8,"An der Tafel Brooksby Point: 1.8 % des Hubs von 3.69 m gegen 0.3 % von ""Brooksby Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Bay Of Woe, Nunavut, Canada",1.8,"An der Tafel Bay of Woe: 1.8 % des Hubs von 3.13 m gegen 0.3 % von ""Bay of Woe, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.4, Kurvenabweichung 2 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Arichat, Canada",7.7,"An der Tafel Arichat: 7.7 % des Hubs von 1.87 m gegen 1.2 % von ""Arichat, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 1399 m entfernt. Faktor 6.3, Kurvenabweichung 12 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Loon Island, Nunavut, Canada",2.8,"An der Tafel Loon Island: 2.8 % des Hubs von 1.91 m gegen 0.4 % von ""Loon Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.3, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hook Island, Nunavut, Canada",3.1,"An der Tafel Hook Island: 3.1 % des Hubs von 1.18 m gegen 0.5 % von ""Hook Island, Nunvaut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Moffatt Islands, British Columbia, Canada",1.4,"An der Tafel Moffatt Islands: 1.4 % des Hubs von 6.68 m gegen 0.2 % von ""Moffatt Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.3, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Taloyoak, Nunavut, Canada",8.4,"An der Tafel Taloyoak: 8.4 % des Hubs von 0.35 m gegen 1.3 % von ""Taloyoak, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.3, Kurvenabweichung 13 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"St. Lawrence, Newfoundland, Canada",4.2,"An der Tafel St. Lawrence: 4.2 % des Hubs von 2.02 m gegen 0.7 % von ""St. Lawrence, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.2, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Little Bay Arm, Newfoundland, Canada",1.3,"An der Tafel Little Bay Arm: 1.3 % des Hubs von 1.33 m gegen 0.2 % von ""Little Bay Arm, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.2, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Moosonee, Ontario, Canada",3.6,"An der Tafel Moosonee: 3.6 % des Hubs von 1.92 m gegen 0.6 % von ""Moosonee, Ontario, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.1, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Carleton-sur-Mer, Québec, Canada",2.3,"An der Tafel Carleton: 2.3 % des Hubs von 2.69 m gegen 0.4 % von ""Carleton-sur-Mer, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.1, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Mingan, Québec, Canada",2.5,"An der Tafel Mingan: 2.5 % des Hubs von 2.35 m gegen 0.4 % von ""Mingan, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.1, Kurvenabweichung 8 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Okeover Inlet, British Columbia, Canada",4.5,"An der Tafel Okeover Inlet: 4.5 % des Hubs von 5.09 m gegen 0.7 % von ""Okeover Inlet, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.1, Kurvenabweichung 7 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Mahone Harbour, Mahone Bay, Canada",5.1,"An der Tafel Mahone Harbour: 5.1 % des Hubs von 2.07 m gegen 0.8 % von ""Mahone Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 644 m entfernt. Faktor 6.1, Kurvenabweichung 7 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pushthrough, Newfoundland, Canada",1.0,"An der Tafel Pushthrough: 1.0 % des Hubs von 1.78 m gegen 0.2 % von ""Pushthrough, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.0, Kurvenabweichung 0 %."
harmonics/utide/harmonics_utide_observations.txt,"Ulukhaktok, Northwest Territories, Canada",7.6,"An der Tafel Ulukhaktok: 7.6 % des Hubs von 0.67 m gegen 1.3 % von ""Ulukhaktok, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 6.0, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Burntcoat Head, Nova Scotia (2), Canada",2.4,"An der Tafel Burntcoat Head: 2.4 % des Hubs von 14.63 m gegen 0.4 % von ""Burntcoat Head, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 305 m entfernt. Faktor 6.0, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Spencer Island, Nova Scotia, Canada",3.3,"An der Tafel Spencers Island: 3.3 % des Hubs von 11.54 m gegen 0.5 % von ""Spencers Island, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 34 m entfernt. Faktor 6.0, Kurvenabweichung 3 %."
harmonics/utide/harmonics_utide_observations.txt,"Churchill, Manitoba, Canada",1.1,"An der Tafel Churchill: 1.1 % des Hubs von 4.29 m gegen 0.2 % von ""Churchill, Manitoba, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.9, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Newman Sound, Newfoundland, Canada",1.5,"An der Tafel Newman Sound: 1.5 % des Hubs von 1.11 m gegen 0.3 % von ""Newman Sound, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.9, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Great St. Lawrence Harbour, Canada",4.0,"An der Tafel St. Lawrence: 4.0 % des Hubs von 2.02 m gegen 0.7 % von ""St. Lawrence, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 1774 m entfernt. Faktor 5.9, Kurvenabweichung 14 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Gordon Islands, British Columbia, Canada",1.7,"An der Tafel Gordon Islands: 1.7 % des Hubs von 4.14 m gegen 0.3 % von ""Gordon Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Lock's Cove, Newfoundland, Canada",1.3,"An der Tafel Locks Cove: 1.3 % des Hubs von 1.30 m gegen 0.2 % von ""Lock's Cove, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Hope Bay, British Columbia, Canada",2.6,"An der Tafel Hope Bay: 2.6 % des Hubs von 3.74 m gegen 0.5 % von ""Hope Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 3 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Loggieville, New Brunswick, Canada",4.6,"An der Tafel Loggieville: 4.6 % des Hubs von 1.79 m gegen 0.8 % von ""Loggieville, New Brunswick, Canada"" (harmonics-2004-06-14_mod.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 5 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Harmac, British Columbia, Canada",2.3,"An der Tafel Harmac: 2.3 % des Hubs von 4.78 m gegen 0.4 % von ""Harmac, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Exploits Island, Newfoundland, Canada",1.4,"An der Tafel Exploits Island: 1.4 % des Hubs von 1.27 m gegen 0.2 % von ""Exploits Island, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.8, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Pugwash, Canada",8.8,"An der Tafel Pugwash: 8.8 % des Hubs von 2.39 m gegen 1.5 % von ""Pugwash, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 318 m entfernt. Faktor 5.7, Kurvenabweichung 11 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Roberts Creek, British Columbia, Canada",1.4,"An der Tafel Roberts Creek: 1.4 % des Hubs von 4.75 m gegen 0.2 % von ""Roberts Creek, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.7, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Les Escoumins, Québec, Canada",1.5,"An der Tafel Les Escoumins: 1.5 % des Hubs von 4.91 m gegen 0.3 % von ""Les Escoumins, Québec, Canada"" (harmonics_utide_tidetables.txt), 22 m entfernt. Faktor 5.7, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Holyrood, Newfoundland, Canada",4.4,"An der Tafel Holyrood Bay: 4.4 % des Hubs von 1.32 m gegen 0.8 % von ""Holyrood Bay, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.7, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Norris Cove (Bonne Bay), Newfoundland, Canada",2.1,"An der Tafel Norris Cove: 2.1 % des Hubs von 2.00 m gegen 0.4 % von ""Norris Cove (Bonne Bay), Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.6, Kurvenabweichung 5 %."
harmonics/utide/harmonics_utide_tidetables.txt,"Indian Harbour, Nova Scotia, Canada",3.6,"An der Tafel Indian Harbour: 3.6 % des Hubs von 2.01 m gegen 0.7 % von ""Indian Harbour, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 29 m entfernt. Faktor 5.6, Kurvenabweichung 6 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Winter Harbour, British Columbia, Canada",2.0,"An der Tafel Winter Harbour: 2.0 % des Hubs von 4.10 m gegen 0.4 % von ""Winter Harbour, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.6, Kurvenabweichung 3 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Owen Bay, British Columbia, Canada",1.3,"An der Tafel Owen Bay: 1.3 % des Hubs von 4.34 m gegen 0.2 % von ""Owen Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 6 m entfernt. Faktor 5.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Le Bic, Québec, Canada",1.7,"An der Tafel Le Bic: 1.7 % des Hubs von 4.30 m gegen 0.3 % von ""Le Bic, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Goose Island, British Columbia, Canada",1.3,"An der Tafel Goose Island: 1.3 % des Hubs von 4.80 m gegen 0.2 % von ""Goose Island, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.6, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Wrangel Bay, Nunavut, Canada",1.0,"An der Tafel Wrangel Bay: 1.0 % des Hubs von 1.60 m gegen 0.2 % von ""Wrangel Bay, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.6, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Cordero Islands, British Columbia, Canada",1.6,"An der Tafel Cordero Islands: 1.6 % des Hubs von 4.45 m gegen 0.3 % von ""Cordero Islands, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.5, Kurvenabweichung 2 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Isaacs Harbour, Canada",6.4,"An der Tafel Isaacs Harbour: 6.4 % des Hubs von 1.85 m gegen 1.2 % von ""Isaacs Harbour, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 724 m entfernt. Faktor 5.5, Kurvenabweichung 13 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Lark Harbour, Newfoundland, Canada",1.5,"An der Tafel Lark Harbour: 1.5 % des Hubs von 2.04 m gegen 0.3 % von ""Lark Harbour, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 5.5, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Tukarak, Nunavut, Canada",4.3,"An der Tafel Tukarak Island: 4.3 % des Hubs von 1.30 m gegen 0.8 % von ""Tukarak Island, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 42 m entfernt. Faktor 5.5, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Battle Harbour, Labrador, Canada",1.2,"An der Tafel Battle Harbour: 1.2 % des Hubs von 1.26 m gegen 0.2 % von ""Battle Harbour, Labrador, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Long Beach, Newfoundland, Canada",1.4,"An der Tafel Long Beach: 1.4 % des Hubs von 1.19 m gegen 0.3 % von ""Long Beach, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Paspébiac, Québec, Canada",1.6,"An der Tafel Paspébiac: 1.6 % des Hubs von 2.19 m gegen 0.3 % von ""Paspébiac, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.4, Kurvenabweichung 1 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Kivitoo, Baffin Island, Nunavut, Canada",1.3,"An der Tafel Kivitoo: 1.3 % des Hubs von 1.18 m gegen 0.2 % von ""Kivitoo, Nunavut, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Baxters Harbour, Nova Scotia, Canada",1.9,"An der Tafel Baxters Harbour: 1.9 % des Hubs von 12.48 m gegen 0.4 % von ""Baxters Harbour, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 48 m entfernt. Faktor 5.4, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Graham Pond, Prince Edward Island, Canada",1.1,"An der Tafel Graham Pond: 1.1 % des Hubs von 1.66 m gegen 0.2 % von ""Graham Pond, Prince Edward Island, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 5.4, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Porpoise Bay (Sechelt Inlet), British Columbia, Canada",1.7,"An der Tafel Porpoise Bay: 1.7 % des Hubs von 2.70 m gegen 0.3 % von ""Porpoise Bay (Sechelt Inlet), British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Narvaez Bay, British Columbia, Canada",1.5,"An der Tafel Narvaez Bay: 1.5 % des Hubs von 4.01 m gegen 0.3 % von ""Narvaez Bay, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Ulukhaktok, Northwest Territories, Northwest Territories, Canada",6.7,"An der Tafel Ulukhaktok: 6.7 % des Hubs von 0.67 m gegen 1.3 % von ""Ulukhaktok, Northwest Territories, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 5.3, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Cape Parry, Northwest Territories, Canada",5.1,"An der Tafel Cape Parry: 5.1 % des Hubs von 0.49 m gegen 1.0 % von ""Cape Parry, Northwest Territories, Canada"" (harmonics-2004-06-14_mod.txt), 13 m entfernt. Faktor 5.3, Kurvenabweichung 1 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"West Ste Modeste (Strait of Bell Isle), Labrador, Canada",4.6,"An der Tafel West St. Modeste: 4.6 % des Hubs von 1.38 m gegen 0.9 % von ""West Ste Modeste (Strait of Bell Isle), Labrador, Canada"" (harmonics_utide_tidetables.txt), 3 m entfernt. Faktor 5.3, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Cape d'Or, Nova Scotia, Canada",7.5,"An der Tafel Cape d'Or: 7.5 % des Hubs von 11.12 m gegen 1.4 % von ""Cape d'Or, Nova Scotia, Canada"" (harmonics_utide_tidetables.txt), 56 m entfernt. Faktor 5.3, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Akulivik, Québec, Canada",6.0,"An der Tafel Akulivik: 6.0 % des Hubs von 0.55 m gegen 1.1 % von ""Akulivik, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 4 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Havre-Saint-Pierre, Québec, Canada",2.4,"An der Tafel Havre-Saint-Pierre: 2.4 % des Hubs von 2.12 m gegen 0.5 % von ""Havre-Saint-Pierre, Québec, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 3 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Squamish Yacht Club, British Columbia, Canada",1.5,"An der Tafel Squamish Inner: 1.5 % des Hubs von 4.93 m gegen 0.3 % von ""Squamish Yacht Club, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Clover Point, British Columbia, Canada",1.0,"An der Tafel Clover Point: 1.0 % des Hubs von 3.25 m gegen 0.2 % von ""Clover Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 0 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Georgina Point, British Columbia, Canada",2.0,"An der Tafel Georgina Point: 2.0 % des Hubs von 4.36 m gegen 0.4 % von ""Georgina Point, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.3, Kurvenabweichung 2 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Pointe-Basse, Québec, Canada",3.2,"An der Tafel Pointe-Basse: 3.2 % des Hubs von 0.96 m gegen 0.6 % von ""Pointe-Basse, Québec, Canada"" (harmonics_utide_tidetables.txt), 11 m entfernt. Faktor 5.2, Kurvenabweichung 2 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"Anchor Point, Newfoundland, Canada",2.8,"An der Tafel Anchor Point: 2.8 % des Hubs von 1.60 m gegen 0.5 % von ""Anchor Point, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 4 m entfernt. Faktor 5.2, Kurvenabweichung 10 %."
harmonics/classic/harmonics-2004-06-14_mod.txt,"Clifton, Newfoundland, Canada",1.3,"An der Tafel Clifton: 1.3 % des Hubs von 1.20 m gegen 0.3 % von ""Clifton, Newfoundland, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.2, Kurvenabweichung 0 %."
harmonics/noaa/harmonics_noaa_amtt.txt,"Shelburne, Canada",4.7,"An der Tafel Shelburne: 4.7 % des Hubs von 2.37 m gegen 0.9 % von ""Shelburne, Nova Scotia, Canada"" (harmonics-2004-06-14_mod.txt), 1695 m entfernt. Faktor 5.2, Kurvenabweichung 8 %."
harmonics/ticon/harmonics_ticon4_worldwide.txt,"New Westminster, British Columbia, Canada",3.9,"An der Tafel New Westminster: 3.9 % des Hubs von 2.47 m gegen 0.7 % von ""New Westminster, British Columbia, Canada"" (harmonics_utide_tidetables.txt), 0 m entfernt. Faktor 5.2, Kurvenabweichung 1 %."
