Quelle;Station;Typ;Lat;Lon;Referenz-Quelle;Referenz-Station;Match-Typ;Distanz_km;Ø_Zeitdiff_min;Ø_Höhendiff_m;N_Events;Status
Classic 2004;St. Marks River Entrance, Florida (3) (expired 1984-12-31);Ref;30.0783;-84.1783;DWF 2025;St. Marks lighthouse, Apalachee Bay, Florida;Proximity (0.0km);;20.2;0.096;6;OK
Classic 2004;St. Martins, New Brunswick, Canada;Ref;45.3552;-65.5319;;;;;;;;Keine Referenz gefunden
Classic 2004;St. Mary Harbour, St. Mary Bay, Newfoundland, Canada;Ref;46.9195;-53.5802;;;;;;;;Keine Referenz gefunden
Classic 2004;St. Michael, Alaska;Ref;63.475;-162.0267;DWF 2025;St. Michael, Norton Sound, Alaska;Proximity (0.0km);0.0;-117.8;0.104;8;OK
Classic 2004;St. Patrick Bay, Nunavut, Canada;Ref;81.8;-64.0167;;;;;;;;Keine Referenz gefunden
Classic 2004;St. Paul Island, Gulf of St. Lawrence, Nova Scotia, Canada;Ref;47.2;-60.15;;;;;;;;Keine Referenz gefunden
Classic 2004;St. Peters Bay, Prince Edward Island, Canada;Ref;46.4386;-62.7331;;;;;;;;Keine Referenz gefunden
Classic 2004;St. Petersburg, Florida (2) (expired 1995-12-31);Ref;27.7733;-82.6217;DWF 2025;St. Petersburg, Tampa Bay, Florida;Proximity (1.5km);1.5;3.3;0.021;6;OK
Classic 2004;St. Stephen, New Brunswick, Canada;Ref;45.1919;-67.276;;;;;;;;Keine Referenz gefunden
Classic 2004;Stack Island, Tasmania;Ref;-40.6;144.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Stag Island, Nunavut, Canada;Ref;51.6333;-79.0333;;;;;;;;Keine Referenz gefunden
Classic 2004;Stamford, Connecticut;Ref;41.0383;-73.5467;DWF 2025;Stamford Harbor, Stamford, Connecticut;Proximity (0.0km);;-3.7;0.014;6;OK
Classic 2004;Stamp Narrows, British Columbia, Canada;Ref;49.2256;-124.8136;UTide CA;Port Alberni, British Columbia, Canada;Proximity (0.0km);;6.9;0.135;8;OK
Classic 2004;Stanley, Tasmania;Ref;-40.7667;145.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Stanovan, British Columbia, Canada;Ref;49.2912;-123.0046;;;;;;;;Keine Referenz gefunden
Classic 2004;Ste-Anne-De-Portneuf, Québec, Canada;Ref;48.6408;-69.0933;;;;;;;;Keine Referenz gefunden
Classic 2004;Steamboat Island, Australia;Ref;-20.8167;116.0667;;;;;;;;Keine Referenz gefunden
Classic 2004;Stenhouse Bay, Australia;Ref;-35.2833;136.9333;;;;;;;;Keine Referenz gefunden
Classic 2004;Stonehaven, New Brunswick, Canada;Ref;47.7543;-65.3619;;;;;;;;Keine Referenz gefunden
Classic 2004;Stopper Islands, British Columbia (2), Canada;Ref;48.993;-125.346;;;;;;;;Keine Referenz gefunden
Classic 2004;Storm Bay, British Columbia (2), Canada;Ref;49.662;-123.826;;;;;;;;Keine Referenz gefunden
Classic 2004;Strait Of Canso Bass, Nova Scotia, Canada;Ref;45.4667;-61.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;Strait of Juan de Fuca Entrance, Washington Current;Ref;48.45;-124.5833;;;;;;;;Current-Station (übersprungen)
Classic 2004;Strathcona Sound, Nunavut, Canada;Ref;73.0697;-84.5483;;;;;;;;Keine Referenz gefunden
Classic 2004;Strendur, Faroe Islands;Ref;62.1093;-6.7565;;;;;;;;Keine Referenz gefunden
Classic 2004;Strutton Island, Nunavut, Canada;Ref;52.0333;-78.8667;;;;;;;;Keine Referenz gefunden
Classic 2004;Stuart Narrows, British Columbia, Canada;Ref;50.897;-126.896;;;;;;;;Keine Referenz gefunden
Classic 2004;Suarji Island, Torres Strait;Ref;-10.1667;142.5167;;;;;;;;Keine Referenz gefunden
Classic 2004;Suehiro (Turumi), Kanagawa, Japan;Ref;35.4833;139.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Sugawa, Nagasaki, Japan;Ref;32.65;130.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Sugluk, Québec, Canada;Ref;62.2167;-75.65;;;;;;;;Keine Referenz gefunden
Classic 2004;Suisyo Sima, Hokkaido, Japan;Ref;43.4167;145.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Sukku, Okinawa, Japan;Ref;26.55;128.033;;;;;;;;Keine Referenz gefunden
Classic 2004;Sukui-No-Ura, Nagasaki, Japan;Ref;33.0833;129.717;;;;;;;;Keine Referenz gefunden
Classic 2004;Sullivan Bay, British Columbia (2), Canada;Ref;50.8833;-126.0833;;;;;;;;Keine Referenz gefunden
Classic 2004;Sullivan Bay, British Columbia, Canada;Ref;50.886;-126.826;;;;;;;;Keine Referenz gefunden
Classic 2004;Suminoe, Saga, Japan;Ref;33.2;130.2;;;;;;;;Keine Referenz gefunden
Classic 2004;Sumiyo Wan, Kagosima, Japan;Ref;28.2333;129.417;;;;;;;;Keine Referenz gefunden
Classic 2004;Summerford, Newfoundland, Canada;Ref;49.4896;-54.7968;;;;;;;;Keine Referenz gefunden
Classic 2004;Summerside, Prince Edward Island, Canada;Ref;46.3865;-63.7897;;;;;;;;Keine Referenz gefunden
Classic 2004;Suna Wan, Kurile Islands;Ref;46.5333;150.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Sunatu, Hukuoka, Japan;Ref;33.8833;130.9;TICON4;Sunatsu, Japan;Proximity (1.3km);1.3;-196.2;0.962;4;OK
Classic 2004;Sunday Harbour, British Columbia (2), Canada;Ref;50.72;-126.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Sunday Island, Australia;Ref;-16.3833;123.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;Surf Inlet, British Columbia (2), Canada;Ref;53.0333;-128.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Surge Narrows, British Columbia (2), Canada;Ref;50.2272;-125.112;;;;;;;;Keine Referenz gefunden
Classic 2004;Surge Narrows, British Columbia, Canada Current;Ref;50.2272;-125.112;;;;;;;;Current-Station (übersprungen)
Classic 2004;Surinam River, Surinam;Ref;6.0;-55.2333;;;;;;;;Keine Referenz gefunden
Classic 2004;Surprise Bay, Tasmania;Ref;-40.1333;143.9667;;;;;;;;Keine Referenz gefunden
Classic 2004;Surprise Fiord, Nunavut, Canada;Ref;78.0333;-90.0333;;;;;;;;Keine Referenz gefunden
Classic 2004;Susaki (Aiti), Aichi, Japan;Ref;34.7833;137.167;;;;;;;;Keine Referenz gefunden
Classic 2004;Susaki (Koti), Koti, Japan;Ref;33.4;133.283;;;;;;;;Keine Referenz gefunden
Classic 2004;Susami, Wakayama, Japan;Ref;33.55;135.5;;;;;;;;Keine Referenz gefunden
Classic 2004;Sutherlands Still, Dunns Creek, Florida (3);Ref;29.5733;-81.6033;DWF 2025;Sutherlands Still, Dunns Creek, Florida;Name;0.4;-25.0;1.033;5;OK
Classic 2004;Suttu, Hokkaido, Japan;Ref;42.7833;140.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Swan Island, Tasmania;Ref;-40.7333;148.1167;;;;;;;;Keine Referenz gefunden
Classic 2004;Swansea, Australia;Ref;-33.0833;151.6667;;;;;;;;Keine Referenz gefunden
Classic 2004;Swartz Bay, British Columbia (2), Canada;Ref;48.6892;-123.4108;;;;;;;;Keine Referenz gefunden
Classic 2004;Sweers Island, Australia;Ref;-17.1167;139.6333;;;;;;;;Keine Referenz gefunden
Classic 2004;Swim Point, Nova Scotia, Canada;Ref;43.4334;-65.6316;;;;;;;;Keine Referenz gefunden
Classic 2004;Syakotan, Hokkaido, Japan;Ref;43.8667;146.817;;;;;;;;Keine Referenz gefunden
Classic 2004;Syamanbe, Hokkaido, Japan;Ref;45.3333;148.017;;;;;;;;Keine Referenz gefunden
Classic 2004;Syoya, Hokkaido, Japan;Ref;42.0167;143.283;;;;;;;;Keine Referenz gefunden
Classic 2004;Table Head Point, Nova Scotia, Canada;Ref;46.3235;-60.3599;;;;;;;;Keine Referenz gefunden
Classic 2004;Tacks Beach, Newfoundland, Canada;Ref;47.5814;-54.2121;;;;;;;;Keine Referenz gefunden
Classic 2004;Tadanoumi, Hirosima, Japan;Ref;34.3333;133.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Tagonoura, Sizuoka, Japan;Ref;35.1333;138.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Tai-No-Ura, Nagasaki, Japan;Ref;33.0833;129.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Tai-No-Ura, Nagasaki, Japan (2);Ref;32.95;129.1;;;;;;;;Keine Referenz gefunden
Classic 2004;Tai, Kyoto, Japan;Ref;35.5833;135.233;;;;;;;;Keine Referenz gefunden
Classic 2004;Taisya, Simane, Japan;Ref;35.4;132.667;;;;;;;;Keine Referenz gefunden
Classic 2004;Takada, Oita, Japan;Ref;33.5833;131.433;;;;;;;;Keine Referenz gefunden
Classic 2004;Takara Sima, Kagosima, Japan;Ref;29.15;129.2;;;;;;;;Keine Referenz gefunden
Classic 2004;Takasago, Hyogo, Japan;Ref;34.7333;134.8;;;;;;;;Keine Referenz gefunden
Classic 2004;Takasima, Nagasaki, Japan;Ref;32.65;129.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Takehara, Hirosima, Japan;Ref;34.3333;132.967;;;;;;;;Keine Referenz gefunden
Classic 2004;Takesiki, Nagasaki, Japan;Ref;34.3;129.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Taketoyo, Aichi, Japan;Ref;34.8833;136.933;;;;;;;;Keine Referenz gefunden
Classic 2004;Takezaki Sima (Oura), Saga, Japan;Ref;32.95;130.217;TICON4;Oura, Japan;Proximity (3.0km);3.0;-188.5;2.860;4;OK
Classic 2004;Taki, Ishikawa, Japan;Ref;36.9333;136.767;;;;;;;;Keine Referenz gefunden
Classic 2004;Takihama, Ehime, Japan;Ref;33.9833;133.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Tamanoura, Nagasaki, Japan;Ref;32.6167;128.617;;;;;;;;Keine Referenz gefunden
Classic 2004;Tampa Bay (Sunshine Skyway Bridge), Florida Current;Ref;27.62;-82.655;;;;;;;;Current-Station (übersprungen)
Classic 2004;Tampa Bay Entrance (Egmont Channel), Florida Current;Ref;27.605;-82.76;;;;;;;;Current-Station (übersprungen)
Classic 2004;Tampa Bay Entrance, Florida Current;Ref;27.6083;-82.7683;;;;;;;;Current-Station (übersprungen)
Classic 2004;Tampico Puerto (Madero), Tamaulipas, Mexico;Ref;22.2616;-97.7957;;;;;;;;Keine Referenz gefunden
Classic 2004;Tampico Puerto, Tamaulipas, Mexico;Ref;22.2111;-97.8586;;;;;;;;Keine Referenz gefunden
Classic 2004;Tanabe, Wakayama, Japan;Ref;33.7167;135.367;;;;;;;;Keine Referenz gefunden
Classic 2004;Tangalooma Point, Australia;Ref;-27.1833;153.3667;;;;;;;;Keine Referenz gefunden
Classic 2004;Tanoura, Hukuoka, Japan;Ref;33.95;130.983;TICON4;Miojin Hana, Japan;Proximity (2.4km);2.4;-186.2;2.603;4;OK
Classic 2004;Tanowaki, Kagosima, Japan;Ref;30.6833;131.067;;;;;;;;Keine Referenz gefunden
Classic 2004;Tanquary Camp, Nunavut, Canada;Ref;81.4;-76.9167;;;;;;;;Keine Referenz gefunden
Classic 2004;Tantabiddi, Australia;Ref;-21.9167;113.9833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tapa Bay, Australia;Ref;-12.45;130.6;;;;;;;;Keine Referenz gefunden
Classic 2004;Taraku Sima, Hokkaido, Japan;Ref;43.6333;146.367;;;;;;;;Keine Referenz gefunden
Classic 2004;Tarilag Island, Endeavour Strait;Ref;-10.75;142.2333;;;;;;;;Keine Referenz gefunden
Classic 2004;Tarrytown, Hudson River, New York;Ref;41.0783;-73.87;DWF 2025;Tarrytown, Hudson River, New York;Name;;3.6;0.019;5;OK
Classic 2004;Tarumi, Hyogo, Japan;Ref;34.6167;135.067;;;;;;;;Keine Referenz gefunden
Classic 2004;Tarumizu, Kagosima, Japan;Ref;31.5;130.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Tasmania Island, Nunavut, Canada;Ref;71.2;-96.4167;;;;;;;;Keine Referenz gefunden
Classic 2004;Tasu Sound, British Columbia, Canada;Ref;52.766;-132.047;;;;;;;;Keine Referenz gefunden
Classic 2004;Tateyama, Tiba, Japan;Ref;34.9833;139.85;;;;;;;;Keine Referenz gefunden
Classic 2004;Tatibana, Tokusima, Japan;Ref;33.8667;134.65;;;;;;;;Keine Referenz gefunden
Classic 2004;Tatuma Saki, Aichi, Japan;Ref;34.6667;137.083;;;;;;;;Keine Referenz gefunden
Classic 2004;Tavernier, Florida;Ref;25.005;-80.5167;DWF 2025;Tavernier Harbor, Hawk Channel, Florida;Proximity (0.0km);;-1.0;0.004;5;OK
Classic 2004;Tawara-Ga-Ura, Nagasaki, Japan;Ref;33.1167;129.667;;;;;;;;Keine Referenz gefunden
Classic 2004;Taylors Landing, Australia;Ref;-34.85;135.95;;;;;;;;Keine Referenz gefunden
Classic 2004;Te Iro Bay, South Island, New Zealand;Ref;-41.2333;174.1833;;;;;;;;Keine Referenz gefunden
Classic 2004;Telegraph Harbour, British Columbia, Canada;Ref;48.9802;-123.6777;;;;;;;;Keine Referenz gefunden
Classic 2004;Teradomari, Niigata, Japan;Ref;37.6333;138.767;;;;;;;;Keine Referenz gefunden
Classic 2004;Terazu, Aichi, Japan;Ref;34.8167;137.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Tern Island, Australia;Ref;-11.0;142.75;;;;;;;;Keine Referenz gefunden
Classic 2004;Terrington Basin, Labrador, Canada;Ref;53.3442;-60.401;;;;;;;;Keine Referenz gefunden
Classic 2004;Tête-à-la-Baleine, Québec, Canada;Ref;50.68;-59.24;;;;;;;;Keine Referenz gefunden
Classic 2004;Texada Mines, British Columbia, Canada;Ref;49.7;-124.55;;;;;;;;Keine Referenz gefunden
Classic 2004;Thank God Harbour, Polaris Bugt, Greenland;Ref;81.6;-61.6333;;;;;;;;Keine Referenz gefunden
Classic 2004;The Bight, Cat Island, Bahamas;Ref;24.3167;-75.4333;;;;;;;;Keine Referenz gefunden
Classic 2004;The Folly, Hilton Head Island, South Carolina;Ref;32.1833;-80.7;;;;;;;;Keine Referenz gefunden
Classic 2004;The Narrows (North End), Puget Sound, Washington Current;Ref;47.3;-122.55;;;;;;;;Current-Station (übersprungen)
Classic 2004;The Narrows, Midchannel, New York Harbor, New York Current (2);Ref;40.61;-74.0467;;;;;;;;Current-Station (übersprungen)
Classic 2004;The Race, Long Island Sound, New York Current (2) (expired 1993-12-31);Ref;41.2367;-72.06;;;;;;;;Current-Station (übersprungen)
Classic 2004;Thistle Island, Australia;Ref;-34.95;136.35;;;;;;;;Keine Referenz gefunden
Classic 2004;Thomas Point Shoal Light, Maryland;Ref;38.9;-76.4333;DWF 2025;Thomas Point Shoal Light, Chesapeake Bay, Maryland;Proximity (0.0km);;-3.8;0.021;8;OK
Classic 2004;Thousand Ships Bay, Solomon Islands;Ref;-8.4333;159.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Throg's Neck, Long Island Sound, New York Current;Ref;40.8017;-73.7883;;;;;;;;Current-Station (übersprungen)
Classic 2004;Tidnish Head, New Brunswick, Canada;Ref;45.9974;-64.0074;;;;;;;;Keine Referenz gefunden
Classic 2004;Tignish, Prince Edward Island, Canada;Ref;46.9509;-63.9938;;;;;;;;Keine Referenz gefunden
Classic 2004;Tikuzen Oosima, Hukuoka, Japan;Ref;33.9;130.433;;;;;;;;Keine Referenz gefunden
Classic 2004;Tilt Cove, Newfoundland, Canada;Ref;49.8805;-55.6238;;;;;;;;Keine Referenz gefunden
Classic 2004;Tilting Harbour, Newfoundland, Canada;Ref;49.7053;-54.062;;;;;;;;Keine Referenz gefunden
Classic 2004;Tiromo, Nagasaki, Japan;Ref;34.4;129.383;;;;;;;;Keine Referenz gefunden
Classic 2004;Titii, Simane, Japan;Ref;36.0667;133.117;;;;;;;;Keine Referenz gefunden
Classic 2004;Titusville, Indian River, Florida;Ref;28.62;-80.8;;;;;;;;Keine Referenz gefunden
Classic 2004;Tiverton (Boar's Head), St. Mary Bay, Nova Scotia (2), Canada;Ref;44.4038;-66.2152;;;;;;;;Keine Referenz gefunden
Classic 2004;Tiverton, St. Mary Bay, Nova Scotia, Canada;Ref;44.38;-66.2137;;;;;;;;Keine Referenz gefunden
Classic 2004;Tobata, Hukuoka, Japan;Ref;33.9;130.817;;;;;;;;Keine Referenz gefunden
Classic 2004;Tod Inlet, British Columbia, Canada;Ref;48.578;-123.467;;;;;;;;Keine Referenz gefunden
Classic 2004;Togi Ura, Nagasaki, Japan;Ref;32.75;128.833;;;;;;;;Keine Referenz gefunden
Classic 2004;Toguti, Okinawa, Japan;Ref;26.65;127.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Toi, Hokkaido, Japan;Ref;41.7167;141.0;;;;;;;;Keine Referenz gefunden
Classic 2004;Tokasiki, Okinawa, Japan;Ref;26.2;127.367;;;;;;;;Keine Referenz gefunden
Classic 2004;Tokoname, Aichi, Japan;Ref;34.8667;136.833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tom Bay, British Columbia (2), Canada;Ref;52.402;-128.264;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomales Bay Entrance, California;Ref;38.2283;-122.9767;DWF 2025;Tomales Bay entrance, California;Name;0.0;-1.0;0.036;6;OK
Classic 2004;Tomamae, Hokkaido, Japan;Ref;44.3167;141.65;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomari Wan, Hokkaido, Japan;Ref;43.7333;145.45;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomari, Aomori, Japan;Ref;41.1;141.383;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomarigauti, Oita, Japan;Ref;33.1333;131.9;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomie, Nagasaki, Japan;Ref;32.6167;128.767;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomioka (Amakusa), Kumamoto, Japan;Ref;32.5333;130.033;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomioka (Hukusima), Fukusima, Japan;Ref;37.3167;141.033;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomioka (Kii Suido), Tokusima, Japan;Ref;33.9167;134.7;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomlee Bay, Nova Scotia, Canada;Ref;44.8365;-62.5873;;;;;;;;Keine Referenz gefunden
Classic 2004;Tomo, Hirosima, Japan;Ref;34.3833;133.383;;;;;;;;Keine Referenz gefunden
Classic 2004;Tonoura (Miyazaki), Miyazaki, Japan;Ref;31.5167;131.367;;;;;;;;Keine Referenz gefunden
Classic 2004;Tori Sima, Tokyo, Japan;Ref;30.4833;140.317;;;;;;;;Keine Referenz gefunden
Classic 2004;Tórshavn, Faroe Islands;Ref;62.01;-6.775;;;;;;;;Keine Referenz gefunden
Classic 2004;Tosadomari, Tokusima, Japan;Ref;34.1833;134.633;;;;;;;;Keine Referenz gefunden
Classic 2004;Tosaki, Kagosima, Japan;Ref;31.65;130.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Totoro, Miyazaki, Japan;Ref;32.5;131.683;;;;;;;;Keine Referenz gefunden
Classic 2004;Town of Grand-Bouctouche, New Brunswick, Canada;Ref;46.4476;-64.6368;;;;;;;;Keine Referenz gefunden
Classic 2004;Toya, Okinawa, Japan;Ref;26.3833;127.733;;;;;;;;Keine Referenz gefunden
Classic 2004;Trail Bay, British Columbia (2), Canada;Ref;54.583;-130.357;;;;;;;;Keine Referenz gefunden
Classic 2004;Traverse St-Roch, Québec, Canada;Ref;47.4073;-70.24;;;;;;;;Keine Referenz gefunden
Classic 2004;Treadwell Bay, British Columbia (2), Canada;Ref;51.103;-127.541;;;;;;;;Keine Referenz gefunden
Classic 2004;Trenton, Delaware River, New Jersey;Ref;40.1883;-74.755;DWF 2025;Trenton Marine Terminal, Trenton, New Jersey;Proximity (0.0km);;-0.5;0.013;8;OK
Classic 2004;Trepassey Harbour, Newfoundland, Canada;Ref;46.7355;-53.3715;;;;;;;;Keine Referenz gefunden
Classic 2004;Trimouille Island, Australia;Ref;-20.3833;115.55;;;;;;;;Keine Referenz gefunden
Classic 2004;Trinity, Newfoundland, Canada;Ref;48.3721;-53.3578;;;;;;;;Keine Referenz gefunden
Classic 2004;Trois-Pistoles, Québec, Canada;Ref;48.1347;-69.1868;;;;;;;;Keine Referenz gefunden
Classic 2004;Troughton Island, Australia;Ref;-13.75;126.1333;;;;;;;;Keine Referenz gefunden
Classic 2004;Trounce Inlet, British Columbia (2), Canada;Ref;53.148;-132.322;;;;;;;;Keine Referenz gefunden
Classic 2004;Troup Passage, British Columbia (2), Canada;Ref;52.242;-128.039;;;;;;;;Keine Referenz gefunden
Classic 2004;Troup Passage, British Columbia, Canada;Ref;52.242;-128.039;;;;;;;;Keine Referenz gefunden
Classic 2004;Trout Cove, Nova Scotia, Canada;Ref;44.5513;-66.0321;;;;;;;;Keine Referenz gefunden
Classic 2004;Tryon Islet, Australia;Ref;-23.25;151.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tu, Mie, Japan;Ref;34.7167;136.533;;;;;;;;Keine Referenz gefunden
Classic 2004;Tufi Harbour, Papua New Guinea;Ref;-9.0833;149.3167;;;;;;;;Keine Referenz gefunden
Classic 2004;Tuiyama, Hyogo, Japan;Ref;35.65;134.833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tukarak, Québec, Canada;Ref;56.3167;-78.0833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tukizi, Tokyo, Japan;Ref;35.6667;139.767;TICON4;Harumi (Tokyo), Tokyo, Japan;Proximity (2.0km);2.0;-152.7;1.227;3;OK
Classic 2004;Tukumi, Oita, Japan;Ref;33.0667;131.867;;;;;;;;Keine Referenz gefunden
Classic 2004;Tuna Wan, Nagasaki, Japan;Ref;34.4167;129.267;;;;;;;;Keine Referenz gefunden
Classic 2004;Tuneisi, Hirosima, Japan;Ref;34.3833;133.3;;;;;;;;Keine Referenz gefunden
Classic 2004;Turnavik Island, Labrador, Canada;Ref;55.2856;-59.3428;;;;;;;;Keine Referenz gefunden
Classic 2004;Turtle Islet, Australia;Ref;-15.5833;136.9667;;;;;;;;Keine Referenz gefunden
Classic 2004;Turtle Point, Australia;Ref;-14.8333;129.2333;;;;;;;;Keine Referenz gefunden
Classic 2004;Tusket, Nova Scotia, Canada;Ref;43.8523;-65.9759;;;;;;;;Keine Referenz gefunden
Classic 2004;Tutu, Nagasaki, Japan;Ref;34.1167;129.183;;;;;;;;Keine Referenz gefunden
Classic 2004;Tuyazaki, Hukuoka, Japan;Ref;33.7833;130.45;;;;;;;;Keine Referenz gefunden
Classic 2004;Tweed River, Australia;Ref;-28.1667;153.55;;;;;;;;Keine Referenz gefunden
Classic 2004;Twillingate, Newfoundland, Canada;Ref;49.6598;-54.7732;;;;;;;;Keine Referenz gefunden
Classic 2004;Twin Island, Torres Strait;Ref;-10.4667;142.4333;;;;;;;;Keine Referenz gefunden
Classic 2004;Twin Islands, British Columbia (2), Canada;Ref;50.03;-124.93;;;;;;;;Keine Referenz gefunden
Classic 2004;Two Hills Bay, Australia;Ref;-11.5167;132.0667;;;;;;;;Keine Referenz gefunden
Classic 2004;Two Rocks Marina, Australia;Ref;-31.5;115.5833;;;;;;;;Keine Referenz gefunden
Classic 2004;Tyosi-Gyoko, Tiba, Japan;Ref;35.7333;140.867;TICON4;Sinti (Tyosi), Tiba, Japan;Proximity (1.5km);1.5;-177.3;0.747;3;OK
Classic 2004;Tysoe Point, Nunavut/NWT, Canada;Ref;69.6167;-120.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;U.S. Naval Academy, Annapolis, Maryland;Ref;38.9833;-76.48;DWF 2025;Annapolis (US Naval Academy), Severn River, Maryland;Proximity (0.1km);0.1;6.5;0.007;8;OK
Classic 2004;Uchucklesit Inlet, British Columbia (2), Canada;Ref;48.982;-124.985;;;;;;;;Keine Referenz gefunden
Classic 2004;Uchucklesit Inlet, British Columbia (3), Canada;Ref;49.0167;-125.05;;;;;;;;Keine Referenz gefunden
Classic 2004;Udono, Mie, Japan;Ref;33.7333;136.017;;;;;;;;Keine Referenz gefunden
Classic 2004;Ugaiushak Island, Alaska;Ref;56.7967;-156.8483;;;;;;;;Keine Referenz gefunden
Classic 2004;Ugusu, Sizuoka, Japan;Ref;34.85;138.767;;;;;;;;Keine Referenz gefunden
Classic 2004;Uke Sima, Kagosima, Japan;Ref;28.0333;129.233;;;;;;;;Keine Referenz gefunden
Classic 2004;Uken, Kagosima, Japan;Ref;28.2833;129.233;;;;;;;;Keine Referenz gefunden
Classic 2004;Umuda Island, Papua New Guinea;Ref;-8.5;143.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Unalaska, Alaska;Ref;53.88;-166.5367;DWF 2025;Unalaska, Dutch Harbor, Alaska;Proximity (0.3km);0.3;6.0;0.079;7;OK
Classic 2004;Ungowa, Australia;Ref;-25.5;152.9833;;;;;;;;Keine Referenz gefunden
Classic 2004;Unimak Pass (off Scotch Cap), Alaska Current;Ref;54.365;-164.8;;;;;;;;Current-Station (übersprungen)
Classic 2004;Union Seamount, British Columbia, Canada;Ref;49.5833;-132.7833;;;;;;;;Keine Referenz gefunden
Classic 2004;Unnamed Reef No. 1, Australia;Ref;-17.8667;146.7167;;;;;;;;Keine Referenz gefunden
